GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
  11280,8/16/2012, 12:11:59,             11.97,                 1
  11281,8/16/2012, 12:12:29,             11.97,                 1
  11282,8/16/2012, 12:12:59,             11.97,                 1
  11283,8/16/2012, 12:13:29,             11.97,                 1
  11284,8/16/2012, 12:13:59,             11.97,                 1
  11285,8/16/2012, 12:14:29,             11.97,                 1
  11286,8/16/2012, 12:14:59,             11.97,                 1
  11287,8/16/2012, 12:15:29,             11.97,                 1
  11288,8/16/2012, 12:15:59,             11.97,                 1
  11289,8/16/2012, 12:16:29,             11.97,                 1
  11290,8/16/2012, 12:16:59,             11.97,                 1
  11291,8/16/2012, 12:17:29,             11.97,                 1
  11292,8/16/2012, 12:17:59,             11.97,                 1
  11293,8/16/2012, 12:18:29,             11.97,                 1
  11294,8/16/2012, 12:18:59,             11.97,                 1
  11295,8/16/2012, 12:19:29,             11.97,                 1
  11296,8/16/2012, 12:19:59,             11.97,                 1
  11297,8/16/2012, 12:20:29,             11.97,                 1
  11298,8/16/2012, 12:20:59,             11.97,                 1
  11299,8/16/2012, 12:21:29,             11.97,                 1
  11300,8/16/2012, 12:21:59,             11.97,                 1
  11301,8/16/2012, 12:22:29,             11.97,                 1
  11302,8/16/2012, 12:22:59,             11.97,                 1
  11303,8/16/2012, 12:23:29,             11.97,                 1
  11304,8/16/2012, 12:23:59,             11.97,                 1
  11305,8/16/2012, 12:24:29,             11.97,                 1
  11306,8/16/2012, 12:24:59,             11.97,                 1
  11307,8/16/2012, 12:25:29,             11.97,                 1
  11308,8/16/2012, 12:25:59,             11.97,                 1
  11309,8/16/2012, 12:26:29,             11.97,                 1
  11310,8/16/2012, 12:26:59,             11.97,                 1
  11311,8/16/2012, 12:27:29,             11.97,                 1
  11312,8/16/2012, 12:27:59,             11.97,                 1
  11313,8/16/2012, 12:28:29,             11.97,                 1
  11314,8/16/2012, 12:28:59,             11.97,                 1
  11315,8/16/2012, 12:29:29,             11.97,                 1
  11316,8/16/2012, 12:29:59,             11.97,                 1
  11317,8/16/2012, 12:30:29,             11.97,                 1
  11318,8/16/2012, 12:30:59,             11.97,                 1
  11319,8/16/2012, 12:31:29,             11.97,                 1
  11320,8/16/2012, 12:31:59,             11.97,                 1
  11321,8/16/2012, 12:32:29,             11.97,                 1
  11322,8/16/2012, 12:32:59,             11.97,                 1
  11323,8/16/2012, 12:33:29,             11.97,                 1
  11324,8/16/2012, 12:33:59,             11.97,                 1
  11325,8/16/2012, 12:34:29,             11.97,                 0
  11326,8/16/2012, 12:34:59,             11.97,                 0
  11327,8/16/2012, 12:35:29,             11.36,                 0
  11328,8/16/2012, 12:35:59,             11.03,                 0
  11329,8/16/2012, 12:36:29,             10.94,                 0
  11330,8/16/2012, 12:36:59,             10.94,                 0
  11331,8/16/2012, 12:37:29,             10.94,                 0
  11332,8/16/2012, 12:37:59,             10.89,                 0
  11333,8/16/2012, 12:38:29,             11.08,                 1
  11334,8/16/2012, 12:38:59,             11.50,                 1
  11335,8/16/2012, 12:39:29,             11.97,                 1
  11336,8/16/2012, 12:39:59,             11.97,                 1
  11337,8/16/2012, 12:40:29,             11.97,                 1
  11338,8/16/2012, 12:40:59,             11.97,                 1
  11339,8/16/2012, 12:41:29,             11.97,                 1
  11340,8/16/2012, 12:41:59,             11.97,                 1
  11341,8/16/2012, 12:42:29,             11.97,                 1
  11342,8/16/2012, 12:42:59,             11.97,                 1
  11343,8/16/2012, 12:43:29,             11.97,                 1
  11344,8/16/2012, 12:43:59,             11.97,                 1
  11345,8/16/2012, 12:44:29,             11.97,                 1
  11346,8/16/2012, 12:44:59,             11.97,                 1
  11347,8/16/2012, 12:45:29,             11.97,                 1
  11348,8/16/2012, 12:45:59,             11.97,                 1
  11349,8/16/2012, 12:46:29,             11.97,                 1
  11350,8/16/2012, 12:46:59,             11.97,                 1
  11351,8/16/2012, 12:47:29,             11.97,                 1
  11352,8/16/2012, 12:47:59,             11.97,                 1
  11353,8/16/2012, 12:48:29,             11.97,                 1
  11354,8/16/2012, 12:48:59,             11.97,                 1
  11355,8/16/2012, 12:49:29,             11.97,                 1
  11356,8/16/2012, 12:49:59,             11.97,                 0
  11357,8/16/2012, 12:50:29,             11.45,                 1
  11358,8/16/2012, 12:50:59,             11.97,                 0
  11359,8/16/2012, 12:51:29,             11.22,                 0
  11360,8/16/2012, 12:51:59,             10.98,                 0
  11361,8/16/2012, 12:52:29,             11.08,                 1
  11362,8/16/2012, 12:52:59,             11.97,                 1
  11363,8/16/2012, 12:53:29,             11.97,                 1
  11364,8/16/2012, 12:53:59,             11.97,                 1
  11365,8/16/2012, 12:54:29,             11.97,                 0
  11366,8/16/2012, 12:54:59,              7.66,                 0
  11367,8/16/2012, 12:55:29,              6.30,                 0
  11368,8/16/2012, 12:55:59,              6.02,                 0
  11369,8/16/2012, 12:56:29,              5.97,                 0
  11370,8/16/2012, 12:56:59,              5.97,                 0
  11371,8/16/2012, 12:57:29,              6.20,                 0
  11372,8/16/2012, 12:57:59,              8.69,                 0
  11373,8/16/2012, 12:58:29,             11.88,                 0
  11374,8/16/2012, 12:58:59,             11.97,                 0
  11375,8/16/2012, 12:59:29,             11.97,                 0
  11376,8/16/2012, 12:59:59,             11.97,                 0
  11377,8/16/2012, 13:00:29,              8.27,                 0
  11378,8/16/2012, 13:00:59,              6.11,                 0
  11379,8/16/2012, 13:01:29,              5.83,                 0
  11380,8/16/2012, 13:01:59,              5.88,                 0
  11381,8/16/2012, 13:02:29,              5.78,                 0
  11382,8/16/2012, 13:02:59,              5.78,                 0
  11383,8/16/2012, 13:03:29,              6.95,                 0
  11384,8/16/2012, 13:03:59,              9.81,                 0
  11385,8/16/2012, 13:04:29,             11.97,                 0
  11386,8/16/2012, 13:04:59,             11.97,                 0
  11387,8/16/2012, 13:05:29,             11.97,                 0
  11388,8/16/2012, 13:05:59,              7.80,                 0
  11389,8/16/2012, 13:06:29,              5.97,                 0
  11390,8/16/2012, 13:06:59,              5.73,                 0
  11391,8/16/2012, 13:07:29,              5.55,                 0
  11392,8/16/2012, 13:07:59,              5.59,                 0
  11393,8/16/2012, 13:08:29,              5.45,                 0
  11394,8/16/2012, 13:08:59,              5.59,                 0
  11395,8/16/2012, 13:09:29,              5.50,                 0
  11396,8/16/2012, 13:09:59,              5.73,                 0
  11397,8/16/2012, 13:10:29,              5.78,                 0
  11398,8/16/2012, 13:10:59,              5.78,                 0
  11399,8/16/2012, 13:11:29,              5.78,                 0
  11400,8/16/2012, 13:11:59,              5.78,                 0
  11401,8/16/2012, 13:12:29,              5.78,                 0
  11402,8/16/2012, 13:12:59,              5.78,                 0
  11403,8/16/2012, 13:13:29,              5.78,                 0
  11404,8/16/2012, 13:13:59,              5.83,                 0
  11405,8/16/2012, 13:14:29,              5.83,                 0
  11406,8/16/2012, 13:14:59,              5.78,                 0
  11407,8/16/2012, 13:15:29,              5.83,                 0
  11408,8/16/2012, 13:15:59,              5.83,                 0
  11409,8/16/2012, 13:16:29,              5.83,                 0
  11410,8/16/2012, 13:16:59,              5.88,                 0
  11411,8/16/2012, 13:17:29,              5.88,                 0
  11412,8/16/2012, 13:17:59,              5.88,                 0
  11413,8/16/2012, 13:18:29,              5.88,                 0
  11414,8/16/2012, 13:18:59,              5.92,                 0
  11415,8/16/2012, 13:19:29,              5.92,                 0
  11416,8/16/2012, 13:19:59,              5.88,                 0
  11417,8/16/2012, 13:20:29,              5.88,                 0
  11418,8/16/2012, 13:20:59,              5.97,                 0
  11419,8/16/2012, 13:21:29,              5.97,                 0
  11420,8/16/2012, 13:21:59,              5.92,                 0
  11421,8/16/2012, 13:22:29,              5.92,                 0
  11422,8/16/2012, 13:22:59,              5.92,                 0
  11423,8/16/2012, 13:23:29,              5.92,                 0
  11424,8/16/2012, 13:23:59,              5.92,                 0
  11425,8/16/2012, 13:24:29,              5.92,                 0
  11426,8/16/2012, 13:24:59,              5.88,                 0
  11427,8/16/2012, 13:25:29,              5.88,                 0
  11428,8/16/2012, 13:25:59,              5.83,                 0
  11429,8/16/2012, 13:26:29,              5.88,                 0
  11430,8/16/2012, 13:26:59,              6.44,                 0
  11431,8/16/2012, 13:27:29,              8.59,                 0
  11432,8/16/2012, 13:27:59,             11.97,                 1
  11433,8/16/2012, 13:28:29,             11.97,                 0
  11434,8/16/2012, 13:28:59,             11.97,                 0
  11435,8/16/2012, 13:29:29,             11.97,                 0
