GMT Time Correction = -28800
Lg10 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
  11341,8/19/2012, 00:14:39,             -0.28,             13.40
  11342,8/19/2012, 00:14:59,             -0.28,             13.22
  11343,8/19/2012, 00:15:19,             -0.28,             13.28
  11344,8/19/2012, 00:15:39,             -0.26,             13.28
  11345,8/19/2012, 00:15:59,             -0.21,             13.69
  11346,8/19/2012, 00:16:19,             -0.28,             13.34
  11347,8/19/2012, 00:16:39,             -0.28,             13.16
  11348,8/19/2012, 00:16:59,             -0.23,             13.10
  11349,8/19/2012, 00:17:19,             -0.26,             13.10
  11350,8/19/2012, 00:17:39,             -0.23,             13.10
  11351,8/19/2012, 00:17:59,             -0.23,             13.10
  11352,8/19/2012, 00:18:19,             -0.28,             13.05
  11353,8/19/2012, 00:18:39,             -0.26,             13.57
  11354,8/19/2012, 00:18:59,             -0.26,             13.57
  11355,8/19/2012, 00:19:19,             -0.23,             13.22
  11356,8/19/2012, 00:19:39,             -0.23,             13.16
  11357,8/19/2012, 00:19:59,             -0.31,             13.10
  11358,8/19/2012, 00:20:19,             -0.28,             13.10
  11359,8/19/2012, 00:20:39,             -0.28,             13.16
  11360,8/19/2012, 00:20:59,             -0.31,             13.22
  11361,8/19/2012, 00:21:19,             -0.26,             13.22
  11362,8/19/2012, 00:21:39,             -0.28,             13.28
  11363,8/19/2012, 00:21:59,             -0.28,             13.34
  11364,8/19/2012, 00:23:19,             -0.28,             13.34
  11365,8/19/2012, 00:23:39,             -0.18,             13.34
  11366,8/19/2012, 00:23:59,             -0.23,             13.34
  11367,8/19/2012, 00:24:19,             -0.26,             13.34
  11368,8/19/2012, 00:24:39,             -0.31,             13.34
  11369,8/19/2012, 00:24:59,             -0.23,             13.34
  11370,8/19/2012, 00:33:19,             -0.33,             14.92
  11371,8/19/2012, 00:33:39,             -0.33,             14.92
  11372,8/19/2012, 00:33:59,             -0.36,             14.92
  11373,8/19/2012, 00:34:19,             -0.36,             14.92
  11374,8/19/2012, 00:34:39,             -0.33,             14.92
  11375,8/19/2012, 00:34:59,             -0.36,             14.92
  11376,8/19/2012, 00:35:19,             -0.36,             14.92
  11377,8/19/2012, 00:35:39,             -0.31,             14.92
  11378,8/19/2012, 00:35:59,             -0.36,             14.92
  11379,8/19/2012, 00:36:19,             -0.38,             14.92
  11380,8/19/2012, 00:36:39,             -0.36,             14.92
  11381,8/19/2012, 00:36:59,             -0.33,             14.92
  11382,8/19/2012, 00:37:19,             -0.33,             14.92
  11383,8/19/2012, 00:37:39,             -0.31,             14.92
  11384,8/19/2012, 00:37:59,             -0.33,             14.92
  11385,8/19/2012, 00:38:19,             -0.33,             14.92
  11386,8/19/2012, 00:38:39,             -0.31,             14.92
  11387,8/19/2012, 00:38:59,             -0.31,             14.92
  11388,8/19/2012, 00:39:19,             -0.33,             14.92
  11389,8/19/2012, 00:39:39,             -0.28,             14.92
  11390,8/19/2012, 00:39:59,             -0.36,             14.92
  11391,8/19/2012, 00:40:19,             -0.33,             14.92
  11392,8/19/2012, 00:40:39,             -0.26,             14.92
  11393,8/19/2012, 00:40:59,             -0.28,             14.92
  11394,8/19/2012, 00:41:19,             -0.33,             14.92
  11395,8/19/2012, 00:41:39,             -0.28,             14.92
  11396,8/19/2012, 00:41:59,             -0.38,             14.92
  11397,8/19/2012, 00:42:19,             -0.31,             14.92
  11398,8/19/2012, 00:42:39,             -0.38,             14.92
  11399,8/19/2012, 00:42:59,             -0.33,             14.92
  11400,8/19/2012, 00:43:19,             -0.36,             14.92
  11401,8/19/2012, 00:43:39,             -0.31,             14.92
  11402,8/19/2012, 00:43:59,             -0.33,             14.92
  11403,8/19/2012, 00:44:19,             -0.36,             14.92
  11404,8/19/2012, 00:44:39,             -0.28,             14.92
  11405,8/19/2012, 00:44:59,             -0.31,             14.92
  11406,8/19/2012, 02:40:19,             -0.31,             14.92
  11407,8/19/2012, 02:40:39,             -0.28,             14.92
  11408,8/19/2012, 02:40:59,             -0.33,             14.92
  11409,8/19/2012, 02:41:19,             -0.36,             14.92
  11410,8/19/2012, 02:41:39,             -0.33,             14.92
  11411,8/19/2012, 02:41:59,             -0.31,             14.92
  11412,8/19/2012, 02:42:19,             -0.38,             14.92
  11413,8/19/2012, 02:42:39,             -0.36,             14.92
  11414,8/19/2012, 02:42:59,             -0.33,             14.92
  11415,8/19/2012, 02:43:19,             -0.31,             14.92
  11416,8/19/2012, 02:43:39,             -0.33,             14.92
  11417,8/19/2012, 02:43:59,             -0.33,             14.92
  11418,8/19/2012, 02:44:19,             -0.36,             14.92
  11419,8/19/2012, 02:44:39,             -0.33,             14.92
  11420,8/19/2012, 02:44:59,             -0.33,             14.92
  11421,8/19/2012, 02:45:19,             -0.38,             14.92
  11422,8/19/2012, 02:45:39,             -0.28,             14.92
  11423,8/19/2012, 02:45:59,             -0.33,             14.92
  11424,8/19/2012, 02:46:19,             -0.33,             14.92
  11425,8/19/2012, 02:46:39,             -0.31,             14.92
  11426,8/19/2012, 02:46:59,             -0.33,             14.92
  11427,8/19/2012, 02:51:19,             -0.33,             14.92
  11428,8/19/2012, 02:51:39,             -0.33,             14.92
  11429,8/19/2012, 02:51:59,             -0.31,             14.92
  11430,8/19/2012, 02:53:19,             -0.33,             14.92
  11431,8/19/2012, 02:53:39,             -0.33,             14.92
  11432,8/19/2012, 02:53:59,             -0.31,             14.92
  11433,8/19/2012, 02:54:19,             -0.31,             14.92
  11434,8/19/2012, 02:54:39,             -0.26,             14.92
  11435,8/19/2012, 02:54:59,             -0.31,             14.92
  11436,8/19/2012, 02:55:19,             -0.31,             14.92
  11437,8/19/2012, 02:55:39,             -0.28,             14.92
  11438,8/19/2012, 02:55:59,             -0.33,             14.92
  11439,8/19/2012, 02:56:19,             -0.36,             14.92
  11440,8/19/2012, 02:56:39,             -0.31,             14.92
  11441,8/19/2012, 02:56:59,             -0.31,             14.92
  11442,8/19/2012, 02:57:19,             -0.33,             14.92
  11443,8/19/2012, 02:57:39,             -0.36,             14.92
  11444,8/19/2012, 02:57:59,             -0.43,             14.92
  11445,8/19/2012, 02:59:19,             -0.33,             14.92
  11446,8/19/2012, 02:59:39,             -0.33,             14.92
  11447,8/19/2012, 02:59:59,             -0.38,             14.92
  11448,8/19/2012, 03:00:19,             -0.28,             14.92
  11449,8/19/2012, 03:00:39,             -0.33,             14.92
  11450,8/19/2012, 03:00:59,             -0.36,             14.92
  11451,8/19/2012, 03:01:19,             -0.33,             14.92
  11452,8/19/2012, 03:01:39,             -0.31,             14.92
  11453,8/19/2012, 03:01:59,             -0.33,             14.92
  11454,8/19/2012, 03:02:19,             -0.33,             14.92
  11455,8/19/2012, 03:02:39,             -0.33,             14.92
  11456,8/19/2012, 03:02:59,             -0.38,             14.92
  11457,8/19/2012, 03:03:19,             -0.36,             14.92
  11458,8/19/2012, 03:03:39,             -0.33,             14.92
  11459,8/19/2012, 03:03:59,             -0.33,             14.92
  11460,8/19/2012, 03:04:19,             -0.36,             14.92
  11461,8/19/2012, 03:04:39,             -0.28,             14.92
  11462,8/19/2012, 03:04:59,             -0.36,             14.92
  11463,8/19/2012, 03:05:19,             -0.33,             14.92
  11464,8/19/2012, 03:05:39,             -0.31,             14.92
  11465,8/19/2012, 03:05:59,             -0.38,             14.92
  11466,8/19/2012, 03:06:19,             -0.38,             14.92
  11467,8/19/2012, 03:06:39,             -0.33,             14.92
  11468,8/19/2012, 03:06:59,             -0.31,             14.92
  11469,8/19/2012, 03:07:19,             -0.31,             14.92
  11470,8/19/2012, 03:07:39,             -0.31,             14.92
  11471,8/19/2012, 03:07:59,             -0.36,             14.92
  11472,8/19/2012, 03:08:19,             -0.31,             14.92
  11473,8/19/2012, 03:08:39,             -0.31,             14.92
  11474,8/19/2012, 03:08:59,             -0.31,             14.92
  11475,8/19/2012, 03:29:19,             -0.31,             14.92
  11476,8/19/2012, 03:29:39,             -0.33,             14.92
  11477,8/19/2012, 03:29:59,             -0.31,             14.92
  11478,8/19/2012, 03:30:19,             -0.36,             14.92
  11479,8/19/2012, 03:30:39,             -0.33,             14.92
  11480,8/19/2012, 03:30:59,             -0.31,             14.92
  11481,8/19/2012, 03:31:19,             -0.31,             14.92
  11482,8/19/2012, 03:31:39,             -0.31,             14.92
  11483,8/19/2012, 03:31:59,             -0.33,             14.92
  11484,8/19/2012, 03:32:19,             -0.38,             14.92
  11485,8/19/2012, 03:32:39,             -0.31,             14.92
  11486,8/19/2012, 03:32:59,             -0.28,             14.92
  11487,8/19/2012, 03:33:19,             -0.26,             14.92
  11488,8/19/2012, 03:33:39,             -0.31,             14.92
  11489,8/19/2012, 03:33:59,             -0.38,             14.92
  11490,8/19/2012, 03:34:19,             -0.36,             14.92
  11491,8/19/2012, 03:34:39,             -0.31,             14.92
  11492,8/19/2012, 03:34:59,             -0.31,             14.92
  11493,8/19/2012, 03:35:19,             -0.28,             14.92
  11494,8/19/2012, 03:35:39,             -0.33,             14.92
  11495,8/19/2012, 03:35:59,             -0.36,             14.92
  11496,8/19/2012, 03:36:19,             -0.33,             14.92
  11497,8/19/2012, 03:36:39,             -0.33,             14.92
  11498,8/19/2012, 03:36:59,             -0.33,             14.92
  11499,8/19/2012, 03:37:19,             -0.31,             14.92
  11500,8/19/2012, 03:37:39,             -0.31,             14.92
  11501,8/19/2012, 03:37:59,             -0.31,             14.92
  11502,8/19/2012, 03:38:19,             -0.33,             14.92
  11503,8/19/2012, 03:38:39,             -0.26,             14.92
  11504,8/19/2012, 03:38:59,             -0.33,             14.92
  11505,8/19/2012, 03:39:19,             -0.31,             14.92
  11506,8/19/2012, 03:39:39,             -0.31,             14.92
  11507,8/19/2012, 03:39:59,             -0.43,             14.92
  11508,8/19/2012, 03:41:19,             -0.26,             14.92
  11509,8/19/2012, 03:41:39,             -0.28,             14.45
  11510,8/19/2012, 03:41:59,             -0.28,             13.81
  11511,8/19/2012, 03:42:19,             -0.28,             13.34
  11512,8/19/2012, 03:42:39,             -0.23,             13.10
  11513,8/19/2012, 03:42:59,             -0.28,             12.93
  11514,8/19/2012, 03:43:19,             -0.28,             12.87
  11515,8/19/2012, 03:43:39,             -0.26,             12.87
  11516,8/19/2012, 03:43:59,             -0.26,             12.81
  11517,8/19/2012, 03:44:19,             -0.33,             12.81
  11518,8/19/2012, 03:44:39,             -0.28,             12.81
  11519,8/19/2012, 03:44:59,             -0.23,             12.81
  11520,8/19/2012, 03:45:19,             -0.23,             12.87
  11521,8/19/2012, 03:45:39,             -0.28,             12.87
  11522,8/19/2012, 03:45:59,             -0.28,             12.87
  11523,8/19/2012, 03:47:19,             -0.26,             14.92
  11524,8/19/2012, 03:47:39,             -0.31,             14.92
  11525,8/19/2012, 03:47:59,             -0.23,             14.92
  11526,8/19/2012, 03:48:19,             -0.26,             14.92
  11527,8/19/2012, 03:48:39,             -0.28,             14.92
  11528,8/19/2012, 03:48:59,             -0.26,             14.92
  11529,8/19/2012, 03:49:19,             -0.33,             14.92
  11530,8/19/2012, 03:49:39,             -0.26,             14.92
  11531,8/19/2012, 03:49:59,             -0.36,             14.92
  11532,8/19/2012, 03:50:19,             -0.33,             14.92
