GMT Time Correction = -28800
Lg00 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
  20505,8/15/2012, 23:44:33,              9.04,              4.28
  20506,8/15/2012, 23:44:35,              8.99,              4.33
  20507,8/15/2012, 23:44:37,              8.97,              4.33
  20508,8/15/2012, 23:44:39,              8.87,              4.33
  20509,8/15/2012, 23:44:41,              8.89,              4.33
  20510,8/15/2012, 23:44:43,              8.89,              4.33
  20511,8/15/2012, 23:44:45,              8.84,              4.33
  20512,8/15/2012, 23:44:47,              8.37,              4.33
  20513,8/15/2012, 23:44:49,              5.82,              4.33
  20514,8/15/2012, 23:44:51,              2.92,              4.33
  20515,8/15/2012, 23:45:15,              2.02,              4.28
  20516,8/15/2012, 23:45:17,              4.14,              4.28
  20517,8/15/2012, 23:45:19,              6.42,              4.28
  20518,8/15/2012, 23:45:21,              8.27,              4.28
  20519,8/15/2012, 23:45:23,              8.87,              4.28
  20520,8/15/2012, 23:45:25,              8.94,              4.28
  20521,8/15/2012, 23:45:27,              8.57,              4.28
  20522,8/15/2012, 23:45:29,              7.39,              4.28
  20523,8/15/2012, 23:45:31,              4.69,              4.28
  20524,8/15/2012, 23:45:33,              1.69,              4.28
  20525,8/15/2012, 23:46:21,              1.79,              4.23
  20526,8/15/2012, 23:46:23,              3.97,              4.28
  20527,8/15/2012, 23:46:25,              6.02,              4.23
  20528,8/15/2012, 23:46:27,              8.14,              4.23
  20529,8/15/2012, 23:46:29,              8.79,              4.28
  20530,8/15/2012, 23:46:31,              8.89,              4.28
  20531,8/15/2012, 23:46:33,              8.94,              4.28
  20532,8/15/2012, 23:46:35,              8.87,              4.28
  20533,8/15/2012, 23:46:37,              8.84,              4.28
  20534,8/15/2012, 23:46:39,              8.97,              4.28
  20535,8/15/2012, 23:46:41,              8.82,              4.28
  20536,8/15/2012, 23:46:43,              8.84,              4.28
  20537,8/15/2012, 23:46:45,              8.79,              4.28
  20538,8/15/2012, 23:46:47,              8.89,              4.28
  20539,8/15/2012, 23:46:49,              8.99,              4.33
  20540,8/15/2012, 23:46:51,              8.87,              4.28
  20541,8/15/2012, 23:46:53,              9.02,              4.33
  20542,8/15/2012, 23:46:55,              8.87,              4.33
  20543,8/15/2012, 23:46:57,              8.94,              4.33
  20544,8/15/2012, 23:46:59,              8.87,              4.33
  20545,8/15/2012, 23:47:01,              8.84,              4.33
  20546,8/15/2012, 23:47:03,              8.64,              4.33
  20547,8/15/2012, 23:47:05,              5.99,              4.33
  20548,8/15/2012, 23:47:07,              3.49,              4.33
  20549,8/15/2012, 23:47:35,              1.69,              4.28
  20550,8/15/2012, 23:47:37,              3.69,              4.28
  20551,8/15/2012, 23:47:39,              5.84,              4.28
  20552,8/15/2012, 23:47:41,              7.89,              4.28
  20553,8/15/2012, 23:47:43,              8.89,              4.28
  20554,8/15/2012, 23:47:45,              8.79,              4.28
  20555,8/15/2012, 23:47:47,              8.82,              4.28
  20556,8/15/2012, 23:47:49,              8.82,              4.28
  20557,8/15/2012, 23:47:51,              8.82,              4.28
  20558,8/15/2012, 23:47:53,              8.84,              4.28
  20559,8/15/2012, 23:47:55,              8.79,              4.28
  20560,8/15/2012, 23:47:57,              8.92,              4.33
  20561,8/15/2012, 23:47:59,              8.97,              4.33
  20562,8/15/2012, 23:48:01,              8.92,              4.33
  20563,8/15/2012, 23:48:03,              8.92,              4.33
  20564,8/15/2012, 23:48:05,              8.82,              4.33
  20565,8/15/2012, 23:48:07,              8.89,              4.33
  20566,8/15/2012, 23:48:09,              8.99,              4.33
  20567,8/15/2012, 23:48:11,              8.84,              4.33
  20568,8/15/2012, 23:48:13,              8.72,              4.33
  20569,8/15/2012, 23:48:15,              7.42,              4.33
  20570,8/15/2012, 23:48:17,              4.47,              4.33
  20571,8/15/2012, 23:48:19,              1.44,              4.33
  20572,8/15/2012, 23:48:43,              2.42,              4.28
  20573,8/15/2012, 23:48:45,              4.57,              4.23
  20574,8/15/2012, 23:48:47,              6.84,              4.28
  20575,8/15/2012, 23:48:49,              8.57,              4.28
  20576,8/15/2012, 23:48:51,              8.84,              4.28
  20577,8/15/2012, 23:48:53,              9.04,              4.28
  20578,8/15/2012, 23:48:55,              8.84,              4.28
  20579,8/15/2012, 23:48:57,              8.82,              4.28
  20580,8/15/2012, 23:48:59,              8.99,              4.28
  20581,8/15/2012, 23:49:01,              8.97,              4.28
  20582,8/15/2012, 23:49:03,              8.94,              4.28
  20583,8/15/2012, 23:49:05,              8.74,              4.33
  20584,8/15/2012, 23:49:07,              8.89,              4.28
  20585,8/15/2012, 23:49:09,              8.72,              4.28
  20586,8/15/2012, 23:49:11,              8.82,              4.33
  20587,8/15/2012, 23:49:13,              8.77,              4.33
  20588,8/15/2012, 23:49:15,              8.84,              4.33
  20589,8/15/2012, 23:49:17,              8.92,              4.33
  20590,8/15/2012, 23:49:19,              8.92,              4.33
  20591,8/15/2012, 23:49:21,              8.84,              4.33
  20592,8/15/2012, 23:49:23,              8.89,              4.33
  20593,8/15/2012, 23:49:25,              7.54,              4.33
  20594,8/15/2012, 23:49:27,              4.67,              4.33
  20595,8/15/2012, 23:49:29,              1.87,              4.33
  20596,8/15/2012, 23:49:53,              2.32,              4.28
  20597,8/15/2012, 23:49:55,              4.34,              4.28
  20598,8/15/2012, 23:49:57,              6.62,              4.23
  20599,8/15/2012, 23:49:59,              8.24,              4.23
  20600,8/15/2012, 23:50:01,              8.69,              4.28
  20601,8/15/2012, 23:50:03,              8.87,              4.28
  20602,8/15/2012, 23:50:05,              8.87,              4.28
  20603,8/15/2012, 23:50:07,              8.87,              4.28
  20604,8/15/2012, 23:50:09,              8.72,              4.28
  20605,8/15/2012, 23:50:11,              8.84,              4.28
  20606,8/15/2012, 23:50:13,              8.94,              4.33
  20607,8/15/2012, 23:50:15,              8.99,              4.33
  20608,8/15/2012, 23:50:17,              8.79,              4.33
  20609,8/15/2012, 23:50:19,              8.84,              4.33
  20610,8/15/2012, 23:50:21,              8.82,              4.33
  20611,8/15/2012, 23:50:23,              8.82,              4.33
  20612,8/15/2012, 23:50:25,              8.77,              4.33
  20613,8/15/2012, 23:50:27,              8.77,              4.33
  20614,8/15/2012, 23:50:29,              8.77,              4.33
  20615,8/15/2012, 23:50:31,              8.74,              4.33
  20616,8/15/2012, 23:50:33,              6.94,              4.33
  20617,8/15/2012, 23:50:35,              4.29,              4.33
  20618,8/15/2012, 23:50:37,              1.37,              4.33
  20619,8/15/2012, 23:50:59,              0.92,              4.23
  20620,8/15/2012, 23:51:01,              2.99,              4.23
  20621,8/15/2012, 23:51:03,              5.04,              4.23
  20622,8/15/2012, 23:51:05,              7.29,              4.23
  20623,8/15/2012, 23:51:07,              8.84,              4.23
  20624,8/15/2012, 23:51:09,              8.84,              4.23
  20625,8/15/2012, 23:51:11,              8.82,              4.23
  20626,8/15/2012, 23:51:13,              8.77,              4.23
  20627,8/15/2012, 23:51:15,              8.82,              4.28
  20628,8/15/2012, 23:51:17,              8.82,              4.28
  20629,8/15/2012, 23:51:19,              8.74,              4.28
  20630,8/15/2012, 23:51:21,              8.77,              4.28
  20631,8/15/2012, 23:51:23,              8.82,              4.28
  20632,8/15/2012, 23:51:25,              8.79,              4.28
  20633,8/15/2012, 23:51:27,              8.82,              4.28
  20634,8/15/2012, 23:51:29,              8.84,              4.28
  20635,8/15/2012, 23:51:31,              8.79,              4.33
  20636,8/15/2012, 23:51:33,              8.82,              4.33
  20637,8/15/2012, 23:51:35,              8.89,              4.33
  20638,8/15/2012, 23:51:37,              8.92,              4.33
  20639,8/15/2012, 23:51:39,              8.94,              4.33
  20640,8/15/2012, 23:51:41,              8.94,              4.33
  20641,8/15/2012, 23:51:43,              8.99,              4.33
  20642,8/15/2012, 23:51:45,              8.94,              4.33
  20643,8/15/2012, 23:51:47,              8.97,              4.33
  20644,8/15/2012, 23:51:49,              8.57,              4.33
  20645,8/15/2012, 23:51:51,              5.89,              4.33
  20646,8/15/2012, 23:51:53,              3.04,              4.33
  20647,8/15/2012, 23:52:19,              1.29,              4.23
  20648,8/15/2012, 23:52:21,              3.39,              4.23
  20649,8/15/2012, 23:52:23,              5.62,              4.23
  20650,8/15/2012, 23:52:25,              7.84,              4.23
  20651,8/15/2012, 23:52:27,              8.79,              4.23
  20652,8/15/2012, 23:52:29,              8.79,              4.23
  20653,8/15/2012, 23:52:31,              8.77,              4.23
  20654,8/15/2012, 23:52:33,              8.87,              4.23
  20655,8/15/2012, 23:52:35,              8.82,              4.28
  20656,8/15/2012, 23:52:37,              8.79,              4.28
  20657,8/15/2012, 23:52:39,              8.94,              4.28
  20658,8/15/2012, 23:52:41,              8.72,              4.28
  20659,8/15/2012, 23:52:43,              8.79,              4.28
  20660,8/15/2012, 23:52:45,              8.77,              4.33
  20661,8/15/2012, 23:52:47,              8.82,              4.33
  20662,8/15/2012, 23:52:49,              8.72,              4.33
  20663,8/15/2012, 23:52:51,              8.79,              4.33
  20664,8/15/2012, 23:52:53,              8.79,              4.33
  20665,8/15/2012, 23:52:55,              8.89,              4.33
  20666,8/15/2012, 23:52:57,              8.84,              4.33
  20667,8/15/2012, 23:52:59,              8.79,              4.33
  20668,8/15/2012, 23:53:01,              8.77,              4.33
  20669,8/15/2012, 23:53:03,              8.72,              4.33
  20670,8/15/2012, 23:53:05,              8.74,              4.33
  20671,8/15/2012, 23:53:07,              8.02,              4.33
  20672,8/15/2012, 23:53:09,              5.24,              4.33
  20673,8/15/2012, 23:53:11,              2.32,              4.33
  20674,8/15/2012, 23:53:35,              1.42,              4.23
  20675,8/15/2012, 23:53:37,              3.37,              4.23
  20676,8/15/2012, 23:53:39,              5.32,              4.23
  20677,8/15/2012, 23:53:41,              7.44,              4.23
  20678,8/15/2012, 23:53:43,              8.67,              4.23
  20679,8/15/2012, 23:53:45,              8.94,              4.23
